,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m),labelnormal,labelbrake,labelstop,labelturnright,labelturnleft,labelaccelerate
578.0,-0.07621140000000019,0.08267219999999983,7.341837799999999,0.11120460000000001,-0.042698400000000004,-0.3134256,1.5608546,0.2796696,-0.4144591999999999,52.356503000000004,4.914606,6.670027,4.4,278.200012,3.790092,2.5,0,0,0,1,0,0
578.5,-1.2700504000000001,-1.9348362000000001,9.2796056,0.0686898,-0.07238520000000001,-0.22552500000000003,1.608698,0.79491,-0.6367649999999999,,,,,,,,0,0,0,1,0,0
579.0,2.5191038,0.20111679999999996,9.2416792,-0.019302800000000005,0.0749512,-0.44778160000000006,1.0919248,-0.26192040000000005,0.10283680000000003,52.356521,4.914547,6.346104,4.32,298.299988,3.790092,2.5,0,0,0,1,0,0
579.5,-1.4411972,-2.9893534,13.182897399999998,0.10411125,-0.26503125,-0.028748249999999996,-0.1524294,-0.12169240000000006,-0.4504074000000001,,,,,,,,0,0,0,1,0,0
580.0,1.6380666000000002,-0.3750152,9.003832599999999,-0.04462239999999999,-0.03274139999999999,0.037567,-0.280615,0.5074875999999999,-0.5409664,52.35655,4.9145010000000005,6.20757,4.14,317.100006,3.790092,2.5,0,0,0,1,0,0
580.5,1.6154541999999996,1.845345,5.541119399999999,0.11618339999999998,0.10204179999999999,-0.25731919999999997,-0.298807,2.206416,-2.4471529999999997,,,,,,,,0,0,0,1,0,0
581.0,0.7799405999999999,-1.2186045999999997,11.439845799999999,-0.20860440000000002,-0.05812200000000001,-0.0629174,-0.1399176,1.8909676000000002,-2.2674657999999996,52.356584000000005,4.914468,6.091814,3.76,326.899994,3.790092,2.5,1,0,0,0,0,0
581.5,0.14518459999999994,-2.2319052,13.076835400000002,0.1594616,-0.0236398,-0.1545748,-0.11593579999999999,-0.1349852,0.06557160000000001,,,,,,,,1,0,0,0,0,0
582.0,1.9445272,-2.56032,11.731710000000001,-0.05260925,-0.31718250000000003,0.35150450000000005,-1.4625722,-0.49694659999999996,0.358804,52.356621999999994,4.9144440000000005,5.720577,4.28,334.600006,3.790092,2.5,1,0,0,0,0,0
582.5,1.1321044,2.195774,12.454043799999999,0.040285400000000006,0.160317,-0.008673799999999995,-0.083089,-1.966332,1.772168,,,,,,,,1,0,0,0,0,0
583.0,-0.4371684,-0.8428718,9.656894,0.0057420000000000014,0.0541212,-0.1122738,-0.083089,-1.966332,1.772168,52.35666,4.914422,5.3950569999999995,4.02,337.200012,3.790092,2.5,1,0,0,0,0,0
583.5,0.35617180000000004,0.19310080000000002,9.363713200000001,-0.0103232,0.0424844,-0.0426066,0.131225,-0.6775146,0.35069619999999996,,,,,,,,1,0,0,0,0,0
584.0,0.09942179999999996,-0.6463016,9.6949396,-0.007711750000000003,-0.068415,0.005917500000000006,-0.3955746,-0.23598500000000003,-0.00020500000000001073,52.356697,4.914403,5.207721,3.98,341.200012,3.790092,2.5,1,0,0,0,0,0
584.5,-0.012083800000000089,1.9101902,7.4796046,5.204170427930421e-19,-0.003451399999999999,-0.1390592,0.5259384,-0.19672,0.31151120000000004,,,,,,,,1,0,0,0,0,0
585.0,0.26512479999999994,-0.003230399999999947,9.368678200000002,0.013744199999999998,-0.042973000000000004,0.1424494,0.412725,-0.324162,0.46843900000000005,52.356732,4.914384,5.018307,3.88,338.200012,3.790092,2.5,1,0,0,0,0,0
585.5,-0.7532007999999999,0.9310472000000001,7.830452200000001,-0.005528199999999999,-0.07128599999999999,0.1022864,-0.24088360000000003,-0.3005636,0.2551974,,,,,,,,1,0,0,0,0,0
586.0,0.11413759999999995,-0.876491,10.292307800000001,0.016798200000000003,0.1347836,-0.0849688,-0.008181799999999984,-0.12437520000000002,0.177681,52.356766,4.914362000000001,4.834382,3.94,338.0,3.790092,2.5,1,0,0,0,0,0
586.5,-1.377189,-0.9192624,10.660982,-0.005611999999999998,-0.04707325,-0.0365745,-0.661139,-0.7389878000000001,0.10527600000000001,,,,,,,,1,0,0,0,0,0
587.0,0.411027,0.8157133999999999,8.8054676,0.018325400000000002,0.0484098,0.00039679999999999994,-0.788519,-1.2090100000000001,0.331289,52.3568,4.914339,4.641057,3.93,337.600006,3.790092,2.5,1,0,0,0,0,0
587.5,0.7107882,-1.0660026000000002,12.136695399999999,-0.014721600000000001,-0.0433396,-0.11340400000000002,-0.788519,-1.2090100000000001,0.331289,,,,,,,,1,0,0,0,0,0
588.0,-0.32871380000000006,0.7042078,8.724410800000001,0.003542799999999998,-0.0587942,0.0652692,-0.1448044,-0.3654072,0.08658760000000001,52.356833,4.914316,4.28788,3.78,338.100006,3.790092,2.5,1,0,0,0,0,0
588.5,-0.5673978,-0.9346962,10.8581506,0.0005345000000000037,-0.0025962499999999996,0.10384375000000001,-0.5056816,-0.045600399999999985,-0.015001400000000003,,,,,,,,1,0,0,0,0,0
589.0,-0.2109872,-0.3803389999999999,10.0954386,0.0240976,0.04630240000000001,-0.029168000000000006,0.43436,-0.5255340000000001,0.645297,52.356865,4.914293,4.163767,3.67,337.700012,3.790092,2.5,1,0,0,0,0,0
589.5,-0.13992019999999988,-1.0251452,10.809396800000002,-0.0095902,0.058336,0.013133199999999998,0.43436,-0.5255340000000001,0.645297,,,,,,,,1,0,0,0,0,0
590.0,0.36903300000000006,-0.3379862,9.8175718,-0.006841399999999999,-0.0235174,-0.235848,0.25433020000000006,-0.305525,0.31974980000000003,52.356896,4.91427,4.170694999999999,3.68,336.899994,3.790092,2.5,1,0,0,0,0,0
590.5,1.3215560000000002,0.6594019999999999,9.2691968,0.021761500000000003,-0.1747405,0.4282799999999999,-0.5242316,-0.383367,0.20574599999999998,,,,,,,,1,0,0,0,0,0
591.0,0.7585248,-0.07896320000000003,10.0328658,0.0228456,0.1355774,-0.2259828,1.6617229999999998,0.187148,-0.24422399999999994,52.356927,4.914246,3.968454,3.56,336.399994,3.790092,2.5,1,0,0,0,0,0
591.5,0.60012,-1.1889336,11.680025599999999,-0.0073604000000000004,-0.022418200000000003,0.004520199999999991,1.6617229999999998,0.187148,-0.24422399999999994,,,,,,,,1,0,0,0,0,0
592.0,0.2234895999999999,-0.704447,10.159207,-0.013713400000000004,-0.0334134,0.1211922,0.8141513999999999,0.135789,-0.32767519999999994,52.356956,4.914224,4.075966,3.49,337.299988,3.790092,2.5,1,0,0,0,0,0
592.5,-1.1065606,-0.41706899999999986,9.5193064,0.015057399999999999,-0.057205799999999994,0.0325886,0.17869379999999993,-0.20557739999999997,0.05751420000000003,,,,,,,,1,0,0,0,0,0
593.0,0.7350752,-0.33523460000000005,10.2597056,0.02443425,0.08395325000000001,-0.08254075,0.1400972,-0.33699519999999994,0.22351039999999997,52.356984999999995,4.914203,3.7949889999999997,3.43,337.299988,3.790092,2.5,1,0,0,0,0,0
593.5,-0.39098739999999993,-0.002751800000000015,9.7876614,-0.0101402,0.0503644,0.024006200000000012,0.570196,-0.352339,0.161493,,,,,,,,1,0,0,0,0,0
594.0,0.29665020000000003,-0.9929016,10.6795262,-0.0027793999999999987,-0.0424234,0.0278544,0.570196,-0.352339,0.161493,52.357014,4.914182,3.609532,3.37,338.5,3.790092,2.5,1,0,0,0,0,0
594.5,0.5221138,0.5263012,10.0677416,-0.0178672,0.020799200000000004,-0.1047908,0.592193,0.15925759999999997,0.04757360000000001,,,,,,,,1,0,0,0,0,0
595.0,0.19561339999999997,-0.11605180000000015,9.8812808,-0.004772249999999999,0.01385875,0.045928000000000024,-0.002112399999999992,-0.05609980000000002,0.011938000000000027,52.357042,4.914161,3.4749769999999995,3.36,337.0,3.790092,2.5,1,0,0,0,0,0
595.5,-1.1185848000000003,-0.08662020000000012,8.6630948,0.0300232,-0.0389722,0.024250600000000004,-0.4346876,-0.47975580000000007,-0.0018941999999999791,,,,,,,,1,0,0,0,0,0
596.0,0.06873399999999998,-1.4507084,11.594242599999998,0.005741999999999997,0.0815174,-0.1783368,-0.741171,-0.718032,0.160887,52.35707,4.914139,3.5362839999999998,3.35,336.700012,3.790092,2.5,1,0,0,0,0,0
596.5,-0.003290200000000043,3.2056644,6.4282578,0.11435060000000001,-0.09138279999999999,0.0597408,-0.27979680000000007,-0.9675324,-0.11454120000000004,,,,,,,,1,0,0,0,0,0
597.0,0.13453640000000006,-0.29539420000000005,9.441480199999999,-0.11113600000000001,-0.062191750000000004,0.17382425,-0.6420618,-1.1642036,0.17424539999999994,52.357096000000006,4.91412,3.812127,2.84,336.700012,3.790092,2.5,1,0,0,0,0,0
597.5,0.09242279999999999,-0.9508478,10.408121,-0.0341464,-0.0821896,0.22350900000000004,0.09551200000000001,-0.23668820000000004,-0.360994,,,,,,,,1,0,0,0,0,0
598.0,0.5851050000000001,0.04851480000000006,9.6917692,-0.0155156,0.156224,-0.089489,0.055992999999999994,-0.0038350000000000003,-0.765255,52.357116,4.9141010000000005,3.24647,2.1,334.700012,3.790092,2.5,1,0,0,0,0,0
598.5,0.5120039999999999,-0.2675174,10.2710716,0.030786599999999997,0.16031680000000004,-0.495122,0.0571886,-0.018754200000000002,-0.5599714,,,,,,,,1,0,0,0,0,0
599.0,-0.5609974,-0.041933999999999916,9.727481800000001,-0.014476999999999999,-0.0789826,0.031214399999999975,-0.6027618,-0.03731960000000003,-0.04573140000000001,52.357136,4.914087,3.18814,2.57,337.899994,3.790092,2.5,1,0,0,0,0,0
599.5,-0.0722036,-2.5628325999999997,14.511751,-0.15053574999999994,-0.04348475,-0.12426925,0.27502299999999996,0.03641679999999994,-0.5461694000000001,,,,,,,,1,0,0,0,0,0
600.0,-1.2953548000000001,3.4313078,9.165647000000002,0.227449,-0.16624199999999997,0.392561,0.090938,-2.109761,1.419433,52.35716,4.914075,4.157467,2.99,346.399994,3.790092,2.5,1,0,0,0,0,0
600.5,-0.013400000000000033,1.4114064000000002,7.3611,-0.010017799999999999,0.17705400000000002,-0.272224,0.090938,-2.109761,1.419433,,,,,,,,1,0,0,0,0,0
601.0,0.1458424,-1.0963315999999999,11.0618398,-0.084816,-0.1602252,0.0967276,-0.3396808,-0.436373,0.009769000000000005,52.357186999999996,4.914068,4.769501999999999,3.14,354.5,3.790092,2.5,1,0,0,0,0,0
601.5,0.6737590000000001,-0.4910074000000001,10.5507928,-0.1123195,-0.0237085,0.02221949999999999,-0.46355260000000004,0.6863648,-0.029497599999999968,,,,,,,,1,0,0,0,0,0
602.0,1.5931414,-3.7462628000000002,18.9641366,0.3106158,0.06911720000000002,0.2228982,-0.47278580000000014,1.3656558,-1.0915124,52.357213,4.914063,4.315372,2.68,353.0,3.790092,2.5,1,0,0,0,0,0
602.5,0.3147159999999999,1.1782858,9.4114502,-0.09547539999999999,0.1098606,-0.41235220000000006,-0.031623000000000005,2.229517,-1.906598,,,,,,,,1,0,0,0,0,0
603.0,-0.18424740000000012,-0.4421936000000001,11.9263066,0.0122474,-0.26895600000000003,0.6141154,-0.7309506,1.558352,-1.487888,52.357234999999996,4.914053,4.411528,2.61,344.600006,3.790092,2.5,1,0,0,0,0,0
603.5,-1.8132812,0.4169494,8.417950000000001,0.0702474,0.1523758,0.0010385999999999785,0.6529692,-0.147906,0.36351079999999997,,,,,,,,1,0,0,0,0,0
604.0,-0.11000999999999994,0.8490334,8.6487374,-0.06097025000000001,0.205779,-0.54747175,0.8494328000000001,0.39148499999999997,-0.35593800000000003,52.357255,4.914037,3.737475,2.61,336.600006,3.790092,2.5,1,0,0,0,0,0
604.5,0.18586239999999998,-0.3696912,10.0660664,-0.0009164000000000061,-0.2163622,0.3080806,1.7766899999999999,0.47778100000000007,-0.203351,,,,,,,,1,0,0,0,0,0
605.0,0.4675574,-1.7952748,11.197871600000001,-0.004459199999999999,0.020341199999999997,0.006138799999999977,1.7766899999999999,0.47778100000000007,-0.203351,52.357275,4.914018,3.640996,2.67,334.0,3.790092,2.5,1,0,0,0,0,0
605.5,-0.5741580000000001,-0.3555731999999999,11.0106332,-0.22335640000000004,0.05909939999999999,-0.032558199999999995,-0.15976000000000004,0.5684912000000002,-0.2244116,,,,,,,,1,0,0,0,0,0
606.0,-2.4162126,-3.2839098,6.9733431999999995,0.28480750000000005,0.10052275000000001,-0.09468125,0.5229936000000001,0.41556760000000015,-0.5607474,52.357296999999996,4.913998,3.1933830000000003,2.99,335.700012,3.790092,2.5,1,0,0,0,0,0
606.5,-0.5507084,1.3771892,7.056493800000001,0.022693,-0.0824952,-0.12934680000000004,2.045251,-3.595617,2.31736,,,,,,,,1,0,0,0,0,0
607.0,0.14679959999999992,-1.1201400000000001,10.259526000000001,0.003970400000000001,0.053876999999999994,-0.008918399999999993,2.045251,-3.595617,2.31736,52.35732,4.913979,3.0156099999999997,2.74,337.100006,3.790092,2.5,1,0,0,0,0,0
607.5,-2.0036298,0.43381880000000034,8.337670800000001,-0.002351599999999998,-0.1375324,0.21028419999999998,0.4793735999999999,-1.5068004,0.9746848,,,,,,,,1,0,0,0,0,0
608.0,1.2244672,-0.3077765999999999,10.930772600000001,-0.0076735,0.11422850000000001,-0.106211,0.3204154,0.065238,-0.0023296000000000037,52.357344,4.9139610000000005,3.255929,3.16,338.399994,3.790092,2.5,1,0,0,0,0,0
608.5,-0.5601596000000001,-1.2849457999999998,11.240044799999998,-0.0019852000000000008,-0.015515399999999999,0.009071199999999996,0.18683460000000002,-0.3579804,0.370429,,,,,,,,1,0,0,0,0,0
609.0,0.6396613999999999,0.7249654000000001,8.460422600000001,0.0243422,-0.024831,0.10622659999999999,0.084636,-0.40918200000000005,0.43304100000000006,52.357371,4.913942,3.071691,3.34,338.5,3.790092,2.5,1,0,0,0,0,0
609.5,-0.4897511999999999,0.6724428000000001,7.8199238,-0.009224000000000001,0.0964222,-0.25622,0.1686938,-0.2535906,0.3780754,,,,,,,,1,0,0,0,0,0
610.0,-0.03972080000000001,-2.4238695999999997,12.3076626,-0.0212272,-0.041659800000000004,0.11315919999999999,-0.17808399999999996,-0.12980420000000004,-0.12201540000000002,52.357399,4.913921,3.130372,3.34,337.600006,3.790092,2.5,1,0,0,0,0,0
610.5,-1.6421345999999999,0.8535793999999999,8.7754976,0.0371855,-0.002328750000000001,-0.14981025,0.3622496,-0.44721220000000006,0.3131054,,,,,,,,1,0,0,0,0,0
611.0,0.4216154,0.15415759999999995,8.905308,-0.014751799999999992,-0.0601074,0.09596400000000001,0.19756500000000002,-1.116035,0.370134,52.357426000000004,4.9139,2.892668,3.33,336.899994,3.790092,2.5,1,0,0,0,0,0
611.5,-0.7687542,-1.5483356,11.253983199999999,0.017256399999999998,0.1223222,-0.10967759999999997,0.19756500000000002,-1.116035,0.370134,,,,,,,,1,0,0,0,0,0
612.0,-0.27708880000000013,-0.9199805999999999,9.728558799999998,0.011759,-0.10705100000000001,-0.030419999999999992,0.20847100000000002,0.050327200000000016,-0.3629825999999999,52.357453,4.913880000000001,2.848321,3.24,336.899994,3.790092,2.5,1,0,0,0,0,0
612.5,-0.8761917999999997,-0.1881957999999999,9.3793262,-0.004848499999999998,-0.00080174999999999,0.13205749999999997,0.0028491999999999073,-0.2445052,0.1320822,,,,,,,,1,0,0,0,0,0
613.0,0.26835520000000007,-0.15972099999999995,9.67149,0.013988399999999995,0.0217462,0.058244200000000024,-0.2216914,0.6563194,-0.7976074000000001,52.357478,4.91386,2.787067,3.18,337.200012,3.790092,2.5,1,0,0,0,0,0
613.5,0.17413759999999998,0.38901339999999995,8.426923200000001,0.00018320000000000142,-0.036497999999999996,0.0809066,-0.543901,0.864607,-1.006984,,,,,,,,1,0,0,0,0,0
614.0,0.27505480000000004,0.7158726,8.129315799999999,0.0030540000000000016,0.0984992,-0.092635,-0.09644419999999998,0.37670860000000006,-0.5934302,52.357503,4.913841000000001,1.9842950000000001,3.13,337.399994,3.790092,2.5,1,0,0,0,0,0
614.5,-1.2124431999999998,-0.04366899999999991,9.600901799999999,-0.0040085,0.017256500000000004,-0.1547735,0.16038780000000002,-0.23715060000000002,0.24627499999999997,,,,,,,,1,0,0,0,0,0
615.0,0.830429,-1.0922040000000002,11.8494968,0.0050092,-0.11874860000000001,0.09559740000000001,-0.40236780000000005,0.19207660000000001,-0.019308000000000002,52.357528,4.9138209999999996,1.899114,3.24,338.100006,3.790092,2.5,1,0,0,0,0,0
615.5,0.45355940000000006,-0.22851439999999998,9.500403,0.011086800000000003,0.06835379999999999,0.018753,-0.34168200000000004,0.167517,0.028354,,,,,,,,1,0,0,0,0,0
616.0,-0.48999019999999993,0.3863810000000001,9.7354382,-0.035979,0.02223479999999999,-0.19339420000000002,-0.3781722,0.0830754,0.1064198,52.357554,4.913803,2.089814,3.26,340.700012,3.790092,2.5,1,0,0,0,0,0
616.5,0.10342960000000008,0.24095719999999998,8.695158600000001,-0.0072386,-0.09116899999999999,0.15054340000000002,-0.504249,-0.10546159999999997,0.07346719999999998,,,,,,,,1,0,0,0,0,0
617.0,-0.9853646000000001,-1.4976077999999995,12.751172400000002,0.302026,0.09284875000000001,-0.08215900000000001,0.2913118,-0.7503962,0.6546642,52.357577,4.913784,1.514824,2.93,339.200012,3.790092,2.5,1,0,0,0,0,0
617.5,-0.7017548,3.750151399999999,-0.4186240000000009,-0.2599154,-0.09391780000000001,0.0909856,-0.369411,-0.291848,-0.9912620000000001,,,,,,,,1,0,0,0,0,0
618.0,1.3846067999999998,0.20566320000000013,9.757691399999999,0.09110779999999999,-0.018386599999999996,0.12342160000000002,-0.369411,-0.291848,-0.9912620000000001,52.357601,4.913764,1.7498919999999998,3.14,337.600006,3.790092,2.5,1,0,0,0,0,0
618.5,-1.8487546,3.4086956,4.2662832,0.0027793999999999987,0.1205202,0.0048564000000000055,-0.10545379999999997,-0.135132,-0.16569660000000003,,,,,,,,1,0,0,0,0,0
619.0,0.44464620000000005,-0.9312268000000001,12.3582112,-0.07876125,-0.12907975,0.06841475,-0.22728559999999995,0.0006559999999999789,-0.3508433999999999,52.357625,4.913741,1.9755,3.07,334.0,3.790092,2.5,1,0,0,0,0,0
619.5,0.6869794,-2.1220748,12.9601258,0.050517,0.008796199999999997,-0.02480039999999999,-0.349941,-0.361904,0.232369,,,,,,,,1,0,0,0,0,0
620.0,-2.3382663999999997,-1.7452054000000001,10.570174399999999,0.020402399999999994,-0.034665800000000004,0.0974302,-0.349941,-0.361904,0.232369,52.357646,4.91372,1.6137,2.3,331.299988,3.790092,2.5,1,0,0,0,0,0
620.5,-0.2701496,1.9270596000000002,5.718846,-0.00843000000000001,0.05354060000000001,0.018936200000000004,-0.24120940000000002,-0.4172062,0.3479126,,,,,,,,1,0,0,0,0,0
621.0,-0.44578300000000015,-0.9729816000000001,11.160902400000001,0.02981725,-0.0552815,0.09082525,-0.16110899999999995,0.06369239999999998,-0.26018620000000003,52.357667,4.913698,2.323311,3.14,330.700012,3.790092,2.5,1,0,0,0,0,0
621.5,1.5438489999999998,0.9099904000000002,8.0847496,-0.0471268,0.1604696,-0.10451599999999998,0.49541960000000007,-0.7468176000000001,-0.35270159999999995,,,,,,,,1,0,0,0,0,0
622.0,-1.0513464000000001,-1.3076776000000003,9.642238,0.02968700000000003,0.07571459999999999,-0.3072258,0.42739099999999997,-0.809552,-1.328274,52.357690000000005,4.913673,2.793485,3.03,330.600006,3.790092,2.5,1,0,0,0,0,0
622.5,-0.33014980000000005,-2.5727628000000005,15.851493199999998,0.027885200000000006,-0.1111742,-0.035307,0.4413638,-0.7113952,-1.00294,,,,,,,,1,0,0,0,0,0
623.0,1.6817954,0.21337980000000015,11.3539432,-0.048990000000000006,0.1111132,-0.1876218,0.48715220000000004,-0.0339696,-0.23698580000000002,52.357715999999996,4.913652,2.867484,3.2,336.700012,3.790092,2.5,1,0,0,0,0,0
623.5,0.8417950000000001,-0.6471984000000003,13.005050800000001,0.140075,-0.18753024999999995,-0.04650075,-0.10738499999999998,-0.41901120000000003,0.033060199999999984,,,,,,,,1,0,0,0,0,0
624.0,0.030867399999999955,1.1015958000000003,7.1421566,-0.04379759999999999,-0.097186,0.11395380000000002,0.178445,0.231291,-2.153466,52.357745,4.913638,3.3734370000000005,3.49,343.600006,3.790092,2.5,1,0,0,0,0,0
624.5,0.44404780000000005,-5.728237999999999,12.4182708,-0.07656980000000002,0.07128599999999999,0.00910160000000001,0.178445,0.231291,-2.153466,,,,,,,,1,0,0,0,0,0
625.0,-1.533261,2.5354347999999995,5.916792200000001,0.098438,-0.12650640000000002,0.10714240000000001,-0.697818,0.5594096000000001,-1.0501489999999998,52.357779,4.913628,3.110601,3.91,350.100006,3.790092,2.5,1,0,0,0,0,0
625.5,0.3116650000000001,0.17605200000000004,9.0702336,0.004161250000000002,-0.003168999999999998,0.367692,-0.5940667999999999,0.030251800000000006,0.29100919999999997,,,,,,,,1,0,0,0,0,0
626.0,1.3714464,-0.4259224,10.576156399999999,0.0058335999999999995,0.22555540000000002,-0.2139798,0.6311362,-0.07370600000000002,0.3046526,52.357813,4.913615,3.6429910000000003,3.76,345.600006,3.790092,2.5,1,0,0,0,0,0
626.5,-0.5541178,-0.24197439999999992,8.816713799999999,0.014141200000000001,-0.07052240000000001,-0.0660936,0.736174,-0.266728,0.539829,,,,,,,,1,0,0,0,0,0
627.0,-0.6798606,-0.4143772000000001,9.479047400000002,-0.0041232,-0.0809984,0.156041,0.2691188,-0.1637154,0.29009619999999997,52.357847,4.913599,4.12838,3.87,341.100006,3.790092,2.5,1,0,0,0,0,0
627.5,0.5680562,0.9273386,8.084570000000001,0.015210000000000001,0.0824034,-0.0390942,0.024025999999999992,-0.1800682,0.1991968,,,,,,,,1,0,0,0,0,0
628.0,-0.06927219999999996,0.6978667999999999,9.212486799999999,-0.01164425,0.05948125,-0.028099,0.6817624,-0.3273416,-0.1971838,52.35788,4.913581,4.3362419999999995,3.96,338.600006,3.790092,2.5,1,0,0,0,0,0
628.5,0.17144559999999986,-0.4205386,9.599107400000001,0.009956800000000003,-0.15759859999999998,0.0618788,1.319731,-0.820773,-0.074514,,,,,,,,1,0,0,0,0,0
629.0,-0.31232340000000003,0.8333003999999999,8.5624766,0.013133200000000001,0.127667,-0.06288659999999999,1.319731,-0.820773,-0.074514,52.357914,4.913562000000001,4.820837,3.79,341.299988,3.790092,2.5,1,0,0,0,0,0
629.5,0.8219944,-1.6049858000000001,12.1713916,-0.015332600000000002,0.0025654000000000067,-0.12140580000000001,0.10557419999999992,-0.078658,-0.0337314,,,,,,,,1,0,0,0,0,0
630.0,0.0048456000000000055,0.049112800000000005,8.5816788,-0.0025579999999999978,-0.12911775,0.0981175,-0.5180738,-0.3280272000000001,0.07731959999999997,52.357946000000005,4.913544,4.3733629999999994,3.69,341.100006,3.790092,2.5,1,0,0,0,0,0
630.5,0.17742779999999994,-0.31926240000000006,10.300264000000002,0.016767999999999998,0.06893400000000001,0.02993139999999999,-0.759307,-0.535325,0.21289499999999997,,,,,,,,1,0,0,0,0,0
631.0,-0.11712859999999985,0.18915280000000007,9.270871399999999,-0.0088574,0.0012828000000000034,0.028954199999999996,-0.759307,-0.535325,0.21289499999999997,52.357978,4.9135230000000005,4.185957,3.75,337.799988,3.790092,2.5,1,0,0,0,0,0
631.5,0.6713064,-1.1679368,11.069077799999999,0.0087964,0.003909199999999999,-0.04385880000000001,-0.4089047999999999,-0.171429,-0.04323800000000001,,,,,,,,1,0,0,0,0,0
632.0,0.4872384,-0.5062016,10.6513508,0.015347750000000002,-0.0125605,0.003436000000000005,-0.11691120000000002,-0.0913518,0.012458799999999987,52.35801,4.9135029999999995,4.445695,3.67,337.5,3.790092,2.5,1,0,0,0,0,0
632.5,0.8889938000000001,0.36011979999999993,8.554221199999999,-0.0186612,0.015454600000000002,-0.0159738,0.0873608,-0.07447699999999997,-0.1664378,,,,,,,,1,0,0,0,0,0
633.0,0.5322834,0.21284179999999991,8.621938199999999,0.001588200000000001,-0.032924600000000005,0.026724599999999998,0.213177,0.08421100000000001,-0.334362,52.35804,4.913482,4.442613,3.57,337.399994,3.790092,2.5,1,0,0,0,0,0
633.5,1.364627,-1.6834104,11.889278199999998,0.0065358,-0.0025961999999999986,-0.04755459999999999,-0.05491999999999999,-0.03370059999999999,-0.2520788,,,,,,,,1,0,0,0,0,0
634.0,-0.012442799999999999,-0.5340182,10.252467200000002,0.013133199999999998,-0.00030540000000000325,0.010476200000000001,-0.08592179999999999,-0.10175200000000002,0.1004572,52.358071,4.913463,4.198504,3.57,338.899994,3.790092,2.5,1,0,0,0,0,0
634.5,-0.017228399999999942,-0.8234898000000003,10.8782504,-0.02095975,-0.037108999999999996,0.026266249999999998,-0.18958080000000002,0.027186,-0.0198866,,,,,,,,1,0,0,0,0,0
635.0,-1.1328818,-0.5433504000000001,10.375936800000002,0.031092,-0.0637726,0.182063,-0.45204300000000003,0.091429,-0.021580000000000002,52.358101,4.913443,4.0551639999999995,3.47,338.299988,3.790092,2.5,1,0,0,0,0,0
635.5,1.9607385999999998,-1.2565908000000001,11.9185896,0.008460200000000001,-0.02669419999999999,0.09184100000000002,-0.45204300000000003,0.091429,-0.021580000000000002,,,,,,,,1,0,0,0,0,0
636.0,0.13046859999999988,0.8027922000000001,7.7297742,-3.4694469519536144e-19,0.1335616,-0.0614512,0.5298982,-0.11093380000000001,-0.0724048,52.358129999999996,4.913424,3.954363,3.37,337.799988,3.790092,2.5,0,0,0,1,0,0
636.5,1.2754942,-0.3773479999999999,10.0448304,-0.03588725,0.32932300000000003,-0.47535375,1.474399,-0.1632574,0.02591580000000001,,,,,,,,0,0,0,1,0,0
637.0,0.5229514,-6.765167600000001,19.9353238,0.25774679999999994,-0.0014963999999999978,-0.45685279999999995,2.028163,0.172254,0.670968,52.358157,4.913405,3.4633629999999997,3.1,337.799988,3.790092,2.5,0,0,0,1,0,0
637.5,-1.2202796,3.9157944000000002,8.276295,-0.161905,-0.136341,-0.0388802,2.028163,0.172254,0.670968,,,,,,,,0,0,0,1,0,0
638.0,-0.014715799999999923,0.8815756,9.0762156,0.012003199999999999,-0.010262199999999989,-0.11590820000000002,1.41172,0.33411939999999996,0.14441299999999996,52.358183000000004,4.913391000000001,4.169324,2.8,344.799988,3.790092,2.5,0,0,0,1,0,0
638.5,1.1126026,0.5726026000000001,8.989236799999999,-0.042912000000000006,0.18947724999999999,-0.15549875000000002,0.46350260000000026,0.09764079999999997,0.21982679999999996,,,,,,,,0,0,0,1,0,0
639.0,1.4946168,-1.5725029999999998,11.270434,-0.2374364,0.28825900000000004,-0.6416647999999999,1.6831766,2.0703712,-2.3902172000000004,52.358211,4.913386,3.077625,3.35,357.399994,3.790092,2.5,0,0,0,1,0,0
639.5,-2.2037298000000005,4.292185399999999,2.6714072,0.5541909999999999,0.1516732,-0.7126144,1.780715,2.940711,-3.60608,,,,,,,,0,0,0,1,0,0
640.0,0.01393840000000024,-0.18765720000000002,10.3107328,0.1803528,0.022540399999999995,-0.8175886,2.4398004,2.5256646,-2.8463238000000004,52.35824,4.913401,2.777443,3.64,21.200001,3.790092,2.5,0,0,0,1,0,0
640.5,-2.4818358000000003,1.1460426,8.7055076,0.129469,-0.524687,0.2890832,-0.7325476,-0.7919954,0.37701460000000003,,,,,,,,0,0,0,1,0,0
641.0,1.2420544,-1.5483954,11.3179312,0.016760249999999997,0.10159150000000002,-0.0887255,0.4207214,0.2624988,-0.008729999999999993,52.358261999999996,4.913439,2.594574,3.58,47.400002,3.790092,2.5,0,0,0,1,0,0
641.5,-0.8446066,0.6503690000000002,9.3451092,-0.025502800000000003,0.002412599999999999,-0.1655396,2.262783,-1.552348,1.089158,,,,,,,,0,0,0,1,0,0
